year,round,race_name,driver_id,stop_number,lap,duration_s
2016,11,Hungarian Grand Prix,rosberg,1,17,21.233
2016,11,Hungarian Grand Prix,ericsson,1,17,23.873
2016,11,Hungarian Grand Prix,kevin_magnussen,1,24,21.99
2016,11,Hungarian Grand Prix,kvyat,1,24,22.105
2016,11,Hungarian Grand Prix,massa,1,25,21.793
2016,11,Hungarian Grand Prix,jolyon_palmer,1,26,21.892
2016,11,Hungarian Grand Prix,perez,1,27,22.689
2016,11,Hungarian Grand Prix,button,3,28,22.718
2016,11,Hungarian Grand Prix,raikkonen,1,29,21.951
2016,11,Hungarian Grand Prix,haryanto,1,29,24.254
2016,11,Hungarian Grand Prix,ricciardo,2,33,22.006
2016,11,Hungarian Grand Prix,wehrlein,2,35,22.765
2016,11,Hungarian Grand Prix,grosjean,2,36,22.303
2016,11,Hungarian Grand Prix,kevin_magnussen,2,36,22.051
2016,11,Hungarian Grand Prix,gutierrez,2,37,22.52
2016,11,Hungarian Grand Prix,max_verstappen,2,38,21.687
2016,11,Hungarian Grand Prix,hulkenberg,2,39,23.35
2016,11,Hungarian Grand Prix,jolyon_palmer,2,39,21.665
2016,11,Hungarian Grand Prix,nasr,2,39,22.965
2016,11,Hungarian Grand Prix,perez,2,40,29.941
2016,11,Hungarian Grand Prix,hamilton,2,41,21.773
2016,11,Hungarian Grand Prix,vettel,2,41,21.535
2016,11,Hungarian Grand Prix,rosberg,2,42,22.351
2016,11,Hungarian Grand Prix,sainz,2,42,22.417
2016,11,Hungarian Grand Prix,bottas,2,43,21.405
2016,11,Hungarian Grand Prix,alonso,2,44,21.897
2016,11,Hungarian Grand Prix,ericsson,2,45,23.198
2016,11,Hungarian Grand Prix,kvyat,2,46,27.951
2016,11,Hungarian Grand Prix,raikkonen,2,50,21.857
2016,11,Hungarian Grand Prix,ericsson,3,62,23.308
2016,11,Hungarian Grand Prix,massa,2,65,22.366
2016,12,German Grand Prix,jolyon_palmer,1,2,19.298
2016,12,German Grand Prix,kvyat,1,7,23.243
2016,12,German Grand Prix,nasr,1,7,29.865
2016,12,German Grand Prix,perez,1,8,19.233
2016,12,German Grand Prix,sainz,1,9,22.751
2016,12,German Grand Prix,massa,1,9,18.59
2016,12,German Grand Prix,max_verstappen,1,11,19.017
2016,12,German Grand Prix,rosberg,1,11,19.693
2016,12,German Grand Prix,kevin_magnussen,1,11,19.034
2016,12,German Grand Prix,ricciardo,1,12,18.964
2016,12,German Grand Prix,bottas,1,12,18.796
2016,12,German Grand Prix,hulkenberg,1,12,19.608
2016,12,German Grand Prix,wehrlein,1,12,19.813
2016,12,German Grand Prix,vettel,1,13,19.23
2016,12,German Grand Prix,button,1,13,19.427
2016,12,German Grand Prix,haryanto,1,13,31.317
2016,12,German Grand Prix,hamilton,1,14,18.65
2016,12,German Grand Prix,raikkonen,1,14,22.393
2016,12,German Grand Prix,alonso,1,14,19.258
2016,12,German Grand Prix,ericsson,1,16,20.148
2016,12,German Grand Prix,grosjean,1,17,20.301
2016,12,German Grand Prix,nasr,2,19,19.944
2016,12,German Grand Prix,gutierrez,1,25,20.099
2016,12,German Grand Prix,jolyon_palmer,2,25,26.688
2016,12,German Grand Prix,massa,2,26,36.395
2016,12,German Grand Prix,wehrlein,2,26,19.626
2016,12,German Grand Prix,rosberg,2,27,18.936
2016,12,German Grand Prix,perez,2,27,19.223
2016,12,German Grand Prix,max_verstappen,2,28,19.137
2016,12,German Grand Prix,alonso,2,28,19.44
2016,12,German Grand Prix,kvyat,2,28,20.227
2016,12,German Grand Prix,sainz,2,29,19.747
2016,12,German Grand Prix,vettel,2,31,19.472
2016,12,German Grand Prix,button,2,31,19.124
2016,12,German Grand Prix,raikkonen,2,32,19.142
2016,12,German Grand Prix,hulkenberg,2,32,19.144
2016,12,German Grand Prix,kevin_magnussen,2,32,19.159
2016,12,German Grand Prix,ricciardo,2,33,18.738
2016,12,German Grand Prix,haryanto,2,32,20.919
2016,12,German Grand Prix,bottas,2,33,19.183
2016,12,German Grand Prix,hamilton,2,34,18.504
2016,12,German Grand Prix,ericsson,2,33,19.318
2016,12,German Grand Prix,nasr,3,42,19.755
2016,12,German Grand Prix,perez,3,43,19.379
2016,12,German Grand Prix,grosjean,2,43,19.863
2016,12,German Grand Prix,rosberg,3,44,28.364
2016,12,German Grand Prix,hulkenberg,3,44,19.907
2016,12,German Grand Prix,max_verstappen,3,45,18.967
2016,12,German Grand Prix,ricciardo,3,46,18.979
2016,12,German Grand Prix,vettel,3,46,
2016,12,German Grand Prix,jolyon_palmer,3,45,19.725
2016,12,German Grand Prix,button,3,46,19.268
2016,12,German Grand Prix,hamilton,3,47,18.475
2016,12,German Grand Prix,raikkonen,3,47,19.525
2016,12,German Grand Prix,wehrlein,3,46,19.658
2016,12,German Grand Prix,alonso,3,47,19.127
2016,12,German Grand Prix,gutierrez,2,47,19.326
2016,12,German Grand Prix,kvyat,3,49,19.264
2016,12,German Grand Prix,haryanto,3,49,21.186
2016,12,German Grand Prix,sainz,3,51,19.547
2016,13,Belgian Grand Prix,max_verstappen,1,1,31.235
2016,13,Belgian Grand Prix,nasr,1,1,26.39
2016,13,Belgian Grand Prix,vettel,1,1,22.403
2016,13,Belgian Grand Prix,raikkonen,1,1,
2016,13,Belgian Grand Prix,massa,1,2,22.484
2016,13,Belgian Grand Prix,hulkenberg,1,6,23.564
2016,13,Belgian Grand Prix,raikkonen,2,5,23.061
2016,13,Belgian Grand Prix,perez,1,6,23.783
2016,13,Belgian Grand Prix,grosjean,1,6,23.705
2016,13,Belgian Grand Prix,jolyon_palmer,1,6,22.698
2016,13,Belgian Grand Prix,ocon,1,6,28.718
2016,13,Belgian Grand Prix,bottas,1,7,22.19
2016,13,Belgian Grand Prix,gutierrez,1,7,23.486
2016,13,Belgian Grand Prix,rosberg,1,9,
2016,13,Belgian Grand Prix,ricciardo,1,9,
2016,13,Belgian Grand Prix,hulkenberg,2,9,
2016,13,Belgian Grand Prix,alonso,1,9,
2016,13,Belgian Grand Prix,hamilton,1,9,
2016,13,Belgian Grand Prix,massa,2,9,
2016,13,Belgian Grand Prix,perez,2,9,
2016,13,Belgian Grand Prix,kvyat,1,9,
2016,13,Belgian Grand Prix,jolyon_palmer,2,9,
2016,13,Belgian Grand Prix,grosjean,2,9,
2016,13,Belgian Grand Prix,vettel,2,9,
2016,13,Belgian Grand Prix,bottas,2,9,
2016,13,Belgian Grand Prix,gutierrez,2,9,
2016,13,Belgian Grand Prix,max_verstappen,2,9,
2016,13,Belgian Grand Prix,ocon,2,9,
2016,13,Belgian Grand Prix,nasr,2,9,
2016,13,Belgian Grand Prix,raikkonen,3,9,
2016,13,Belgian Grand Prix,max_verstappen,3,16,23.231
2016,13,Belgian Grand Prix,hamilton,2,21,24.343
2016,13,Belgian Grand Prix,kvyat,2,21,23.359
2016,13,Belgian Grand Prix,massa,3,22,22.515
2016,13,Belgian Grand Prix,gutierrez,3,22,23.561
2016,13,Belgian Grand Prix,jolyon_palmer,3,22,23.333
2016,13,Belgian Grand Prix,hulkenberg,3,23,24.015
2016,13,Belgian Grand Prix,alonso,2,23,22.451
2016,13,Belgian Grand Prix,vettel,3,23,22.762
2016,13,Belgian Grand Prix,bottas,3,23,22.318
2016,13,Belgian Grand Prix,grosjean,3,23,23.107
2016,13,Belgian Grand Prix,nasr,3,23,30.238
2016,13,Belgian Grand Prix,perez,3,24,22.652
2016,13,Belgian Grand Prix,raikkonen,4,24,23.056
2016,13,Belgian Grand Prix,ocon,3,24,24.208
2016,13,Belgian Grand Prix,ricciardo,2,25,22.531
2016,13,Belgian Grand Prix,rosberg,2,26,22.596
2016,13,Belgian Grand Prix,max_verstappen,4,27,22.727
2016,13,Belgian Grand Prix,hamilton,3,32,22.432
2016,13,Belgian Grand Prix,jolyon_palmer,4,34,22.578
2016,13,Belgian Grand Prix,kvyat,3,35,23.363
2016,14,Italian Grand Prix,jolyon_palmer,1,2,33.275
2016,14,Italian Grand Prix,nasr,1,2,27.786
2016,14,Italian Grand Prix,nasr,2,4,
2016,14,Italian Grand Prix,bottas,1,13,24.161
2016,14,Italian Grand Prix,max_verstappen,1,13,24.61
2016,14,Italian Grand Prix,alonso,1,13,26.843
2016,14,Italian Grand Prix,kvyat,1,13,25.183
2016,14,Italian Grand Prix,hulkenberg,1,14,24.043
2016,14,Italian Grand Prix,kevin_magnussen,1,14,24.505
2016,14,Italian Grand Prix,raikkonen,1,15,24.116
2016,14,Italian Grand Prix,perez,1,15,24.537
2016,14,Italian Grand Prix,button,1,15,26.427
2016,14,Italian Grand Prix,nasr,3,5,36.594
2016,14,Italian Grand Prix,vettel,1,16,25.472
2016,14,Italian Grand Prix,ricciardo,1,16,23.745
2016,14,Italian Grand Prix,massa,1,16,23.94
2016,14,Italian Grand Prix,wehrlein,1,16,25.962
2016,14,Italian Grand Prix,gutierrez,1,16,25.15
2016,14,Italian Grand Prix,sainz,1,23,25.301
2016,14,Italian Grand Prix,ericsson,1,23,25.145
2016,14,Italian Grand Prix,rosberg,1,24,25.55
2016,14,Italian Grand Prix,hamilton,1,25,23.633
2016,14,Italian Grand Prix,perez,2,28,24.033
2016,14,Italian Grand Prix,grosjean,1,28,25.34
2016,14,Italian Grand Prix,bottas,2,30,23.899
2016,14,Italian Grand Prix,kevin_magnussen,2,30,23.757
2016,14,Italian Grand Prix,vettel,2,33,25.033
2016,14,Italian Grand Prix,ocon,1,32,25.539
2016,14,Italian Grand Prix,hulkenberg,2,33,24.553
2016,14,Italian Grand Prix,alonso,2,33,23.694
2016,14,Italian Grand Prix,kvyat,2,33,24.363
2016,14,Italian Grand Prix,raikkonen,2,34,24.279
2016,14,Italian Grand Prix,gutierrez,2,34,25.515
2016,14,Italian Grand Prix,max_verstappen,2,35,23.827
2016,14,Italian Grand Prix,massa,2,36,23.822
2016,14,Italian Grand Prix,ricciardo,2,37,23.633
2016,14,Italian Grand Prix,button,2,38,24.418
2016,14,Italian Grand Prix,sainz,2,39,24.341
2016,14,Italian Grand Prix,alonso,3,49,24.082
2016,15,Singapore Grand Prix,rosberg,1,1,26.35
2016,15,Singapore Grand Prix,ricciardo,1,1,25.925
2016,15,Singapore Grand Prix,hamilton,1,1,24.453
2016,15,Singapore Grand Prix,raikkonen,1,1,24.874
2016,15,Singapore Grand Prix,alonso,1,1,24.649
2016,15,Singapore Grand Prix,kvyat,1,1,24.584
2016,15,Singapore Grand Prix,sainz,1,1,25.973
2016,15,Singapore Grand Prix,max_verstappen,1,1,25.74
2016,15,Singapore Grand Prix,massa,1,1,25.929
2016,15,Singapore Grand Prix,kevin_magnussen,1,1,25.816
2016,15,Singapore Grand Prix,ericsson,1,1,26.135
2016,15,Singapore Grand Prix,perez,1,1,32.821
2016,15,Singapore Grand Prix,gutierrez,1,1,26.519
2016,15,Singapore Grand Prix,button,1,1,42.815
2016,15,Singapore Grand Prix,bottas,1,1,32.709
2016,15,Singapore Grand Prix,wehrlein,1,1,24.308
2016,15,Singapore Grand Prix,ocon,1,1,24.343
2016,15,Singapore Grand Prix,nasr,1,1,25.057
2016,15,Singapore Grand Prix,jolyon_palmer,1,1,25.211
2016,15,Singapore Grand Prix,vettel,1,1,24.342
2016,15,Singapore Grand Prix,sainz,2,7,29.846
2016,15,Singapore Grand Prix,ericsson,2,8,29.706
2016,15,Singapore Grand Prix,jolyon_palmer,2,11,28.847
2016,15,Singapore Grand Prix,max_verstappen,2,13,28.815
2016,15,Singapore Grand Prix,alonso,2,14,29.401
2016,15,Singapore Grand Prix,ricciardo,2,15,28.89
2016,15,Singapore Grand Prix,hamilton,2,15,29.15
2016,15,Singapore Grand Prix,kvyat,2,15,30.301
2016,15,Singapore Grand Prix,bottas,2,15,28.78
2016,15,Singapore Grand Prix,button,2,15,28.998
2016,15,Singapore Grand Prix,rosberg,2,16,30.546
2016,15,Singapore Grand Prix,massa,2,16,28.682
2016,15,Singapore Grand Prix,raikkonen,2,17,29.041
2016,15,Singapore Grand Prix,kevin_magnussen,2,17,28.759
2016,15,Singapore Grand Prix,nasr,2,17,30.297
2016,15,Singapore Grand Prix,gutierrez,2,18,30.307
2016,15,Singapore Grand Prix,wehrlein,2,18,30.532
2016,15,Singapore Grand Prix,ocon,2,19,
2016,15,Singapore Grand Prix,vettel,2,24,28.924
2016,15,Singapore Grand Prix,perez,2,25,28.742
2016,15,Singapore Grand Prix,ericsson,3,25,29.468
2016,15,Singapore Grand Prix,max_verstappen,3,27,28.948
2016,15,Singapore Grand Prix,sainz,3,27,29.32
2016,15,Singapore Grand Prix,button,3,27,29.025
2016,15,Singapore Grand Prix,massa,3,28,29.578
2016,15,Singapore Grand Prix,bottas,3,30,28.545
2016,15,Singapore Grand Prix,ricciardo,3,32,28.921
2016,15,Singapore Grand Prix,rosberg,3,33,28.97
2016,15,Singapore Grand Prix,bottas,4,32,
2016,15,Singapore Grand Prix,raikkonen,3,33,29.135
2016,15,Singapore Grand Prix,hamilton,3,34,28.421
2016,15,Singapore Grand Prix,alonso,3,34,30.381
2016,15,Singapore Grand Prix,jolyon_palmer,3,34,28.804
2016,15,Singapore Grand Prix,nasr,3,35,29.537
2016,15,Singapore Grand Prix,ocon,3,34,30.614
2016,15,Singapore Grand Prix,gutierrez,3,36,30.16
2016,15,Singapore Grand Prix,wehrlein,3,36,30.471
2016,15,Singapore Grand Prix,ericsson,4,36,29.68
2016,15,Singapore Grand Prix,kvyat,3,37,29.205
2016,15,Singapore Grand Prix,kevin_magnussen,3,38,29.754
2016,15,Singapore Grand Prix,vettel,3,42,29.391
2016,15,Singapore Grand Prix,massa,4,43,29.903
2016,15,Singapore Grand Prix,max_verstappen,4,44,28.854
2016,15,Singapore Grand Prix,hamilton,4,45,28.315
2016,15,Singapore Grand Prix,raikkonen,4,46,28.954
2016,15,Singapore Grand Prix,ricciardo,4,47,28.662
2016,15,Singapore Grand Prix,ocon,4,45,42.368
2016,15,Singapore Grand Prix,sainz,4,48,29.377
2016,16,Malaysian Grand Prix,kvyat,1,1,32.413
2016,16,Malaysian Grand Prix,massa,1,1,23.528
2016,16,Malaysian Grand Prix,kevin_magnussen,1,1,30.679
2016,16,Malaysian Grand Prix,gutierrez,1,1,30.782
2016,16,Malaysian Grand Prix,massa,2,6,24.425
2016,16,Malaysian Grand Prix,max_verstappen,1,9,23.935
2016,16,Malaysian Grand Prix,perez,1,9,27.024
2016,16,Malaysian Grand Prix,button,1,9,24.738
2016,16,Malaysian Grand Prix,hulkenberg,1,9,26.609
2016,16,Malaysian Grand Prix,rosberg,1,9,23.75
2016,16,Malaysian Grand Prix,alonso,1,9,25.195
2016,16,Malaysian Grand Prix,wehrlein,1,9,25.82
2016,16,Malaysian Grand Prix,ocon,1,12,25.368
2016,16,Malaysian Grand Prix,hamilton,1,20,23.689
2016,16,Malaysian Grand Prix,raikkonen,1,20,24.584
2016,16,Malaysian Grand Prix,sainz,1,20,24.4
2016,16,Malaysian Grand Prix,ricciardo,1,21,24.197
2016,16,Malaysian Grand Prix,ericsson,1,21,25.272
2016,16,Malaysian Grand Prix,gutierrez,2,22,24.814
2016,16,Malaysian Grand Prix,max_verstappen,2,27,23.856
2016,16,Malaysian Grand Prix,alonso,2,27,24.061
2016,16,Malaysian Grand Prix,hulkenberg,2,28,24.012
2016,16,Malaysian Grand Prix,bottas,1,29,23.828
2016,16,Malaysian Grand Prix,kvyat,2,29,24.338
2016,16,Malaysian Grand Prix,wehrlein,2,30,26.156
2016,16,Malaysian Grand Prix,rosberg,2,31,24.661
2016,16,Malaysian Grand Prix,jolyon_palmer,1,31,23.928
2016,16,Malaysian Grand Prix,ocon,2,31,33.338
2016,16,Malaysian Grand Prix,massa,3,31,23.778
2016,16,Malaysian Grand Prix,raikkonen,2,32,24.412
2016,16,Malaysian Grand Prix,perez,2,32,23.947
2016,16,Malaysian Grand Prix,nasr,1,32,24.697
2016,16,Malaysian Grand Prix,button,2,37,24.645
2016,16,Malaysian Grand Prix,sainz,2,37,24.473
2016,16,Malaysian Grand Prix,ericsson,2,37,24.706
2016,16,Malaysian Grand Prix,gutierrez,3,39,25.006
2016,16,Malaysian Grand Prix,raikkonen,3,40,24.809
2016,16,Malaysian Grand Prix,alonso,3,40,23.92
2016,16,Malaysian Grand Prix,hulkenberg,3,40,25.192
2016,16,Malaysian Grand Prix,ricciardo,2,41,24.408
2016,16,Malaysian Grand Prix,max_verstappen,3,41,28.274
2016,16,Malaysian Grand Prix,kvyat,3,40,24.718
2016,16,Malaysian Grand Prix,rosberg,3,41,23.476
2016,16,Malaysian Grand Prix,wehrlein,3,41,25.201
2016,17,Japanese Grand Prix,alonso,1,9,22.786
2016,17,Japanese Grand Prix,max_verstappen,1,10,22.855
2016,17,Japanese Grand Prix,ricciardo,1,10,22.996
2016,17,Japanese Grand Prix,grosjean,1,10,23.741
2016,17,Japanese Grand Prix,kvyat,1,10,22.99
2016,17,Japanese Grand Prix,hulkenberg,1,11,22.832
2016,17,Japanese Grand Prix,gutierrez,1,11,24.11
2016,17,Japanese Grand Prix,rosberg,1,12,22.673
2016,17,Japanese Grand Prix,vettel,1,12,23.226
2016,17,Japanese Grand Prix,raikkonen,1,12,23.244
2016,17,Japanese Grand Prix,perez,1,12,23.605
2016,17,Japanese Grand Prix,ocon,1,12,24.973
2016,17,Japanese Grand Prix,hamilton,1,13,22.989
2016,17,Japanese Grand Prix,sainz,1,13,22.986
2016,17,Japanese Grand Prix,wehrlein,1,13,24.63
2016,17,Japanese Grand Prix,button,1,19,24.375
2016,17,Japanese Grand Prix,kvyat,2,23,22.943
2016,17,Japanese Grand Prix,massa,1,24,22.463
2016,17,Japanese Grand Prix,jolyon_palmer,1,25,23.452
2016,17,Japanese Grand Prix,kevin_magnussen,1,25,23.072
2016,17,Japanese Grand Prix,nasr,1,25,25.131
2016,17,Japanese Grand Prix,raikkonen,2,26,22.762
2016,17,Japanese Grand Prix,bottas,1,26,25.007
2016,17,Japanese Grand Prix,ericsson,1,26,24.011
2016,17,Japanese Grand Prix,alonso,2,27,23.032
2016,17,Japanese Grand Prix,max_verstappen,2,28,22.788
2016,17,Japanese Grand Prix,hulkenberg,2,28,22.952
2016,17,Japanese Grand Prix,gutierrez,2,28,23.792
2016,17,Japanese Grand Prix,rosberg,2,29,23.15
2016,17,Japanese Grand Prix,perez,2,29,22.721
2016,17,Japanese Grand Prix,grosjean,2,30,25.429
2016,17,Japanese Grand Prix,ocon,2,31,24.256
2016,17,Japanese Grand Prix,ricciardo,2,32,25.861
2016,17,Japanese Grand Prix,hamilton,2,33,22.732
2016,17,Japanese Grand Prix,wehrlein,2,32,25.461
2016,17,Japanese Grand Prix,vettel,2,34,22.887
2016,17,Japanese Grand Prix,button,2,36,23.342
2016,17,Japanese Grand Prix,sainz,2,37,22.938
2016,18,United States Grand Prix,bottas,1,1,27.098
2016,18,United States Grand Prix,ricciardo,1,8,23.956
2016,18,United States Grand Prix,raikkonen,1,8,23.989
2016,18,United States Grand Prix,max_verstappen,1,9,23.489
2016,18,United States Grand Prix,rosberg,1,10,23.526
2016,18,United States Grand Prix,button,1,10,23.613
2016,18,United States Grand Prix,grosjean,1,10,24.523
2016,18,United States Grand Prix,perez,1,10,23.35
2016,18,United States Grand Prix,hamilton,1,11,23.601
2016,18,United States Grand Prix,massa,1,11,24.093
2016,18,United States Grand Prix,sainz,1,11,24.778
2016,18,United States Grand Prix,alonso,1,11,23.683
2016,18,United States Grand Prix,gutierrez,1,13,24.47
2016,18,United States Grand Prix,kevin_magnussen,1,13,24.31
2016,18,United States Grand Prix,wehrlein,1,13,26.059
2016,18,United States Grand Prix,vettel,1,14,24.433
2016,18,United States Grand Prix,jolyon_palmer,1,15,24.071
2016,18,United States Grand Prix,ericsson,1,17,25.229
2016,18,United States Grand Prix,ocon,1,17,25.216
2016,18,United States Grand Prix,bottas,2,20,25.222
2016,18,United States Grand Prix,kvyat,1,21,37.837
2016,18,United States Grand Prix,raikkonen,2,24,23.845
2016,18,United States Grand Prix,ricciardo,2,25,23.534
2016,18,United States Grand Prix,max_verstappen,2,26,36.112
2016,18,United States Grand Prix,jolyon_palmer,2,26,24.766
2016,18,United States Grand Prix,ocon,2,26,27.532
2016,18,United States Grand Prix,perez,2,27,24.467
2016,18,United States Grand Prix,grosjean,2,27,26.056
2016,18,United States Grand Prix,kevin_magnussen,2,27,24.103
2016,18,United States Grand Prix,button,2,28,25.635
2016,18,United States Grand Prix,vettel,2,29,23.812
2016,18,United States Grand Prix,massa,2,29,23.903
2016,18,United States Grand Prix,nasr,1,29,24.244
2016,18,United States Grand Prix,sainz,2,30,24.281
2016,18,United States Grand Prix,alonso,2,30,25.3
2016,18,United States Grand Prix,hamilton,2,31,23.575
2016,18,United States Grand Prix,wehrlein,2,30,25.182
2016,18,United States Grand Prix,rosberg,2,31,24.149
2016,18,United States Grand Prix,raikkonen,3,38,25.384
2016,18,United States Grand Prix,kevin_magnussen,3,43,23.898
2016,18,United States Grand Prix,ocon,3,44,24.665
2016,18,United States Grand Prix,vettel,3,53,24.156
2016,18,United States Grand Prix,massa,3,54,23.464
2016,19,Mexican Grand Prix,ricciardo,1,1,22.087
2016,19,Mexican Grand Prix,jolyon_palmer,1,1,23.897
2016,19,Mexican Grand Prix,ericsson,1,1,32.608
2016,19,Mexican Grand Prix,grosjean,1,11,22.957
2016,19,Mexican Grand Prix,max_verstappen,1,12,21.775
2016,19,Mexican Grand Prix,sainz,1,12,22.747
2016,19,Mexican Grand Prix,kevin_magnussen,1,12,22.271
2016,19,Mexican Grand Prix,gutierrez,1,12,25.198
2016,19,Mexican Grand Prix,kvyat,1,13,22.665
2016,19,Mexican Grand Prix,hulkenberg,1,14,22.134
2016,19,Mexican Grand Prix,massa,1,14,21.863
2016,19,Mexican Grand Prix,ocon,1,15,23.866
2016,19,Mexican Grand Prix,alonso,1,16,22.461
2016,19,Mexican Grand Prix,hamilton,1,17,21.709
2016,19,Mexican Grand Prix,button,1,17,22.438
2016,19,Mexican Grand Prix,bottas,1,19,22.396
2016,19,Mexican Grand Prix,rosberg,1,20,21.997
2016,19,Mexican Grand Prix,raikkonen,1,20,22.398
2016,19,Mexican Grand Prix,perez,1,20,22.213
2016,19,Mexican Grand Prix,vettel,1,32,22.035
2016,19,Mexican Grand Prix,raikkonen,2,45,22.974
2016,19,Mexican Grand Prix,alonso,2,45,25.171
2016,19,Mexican Grand Prix,kvyat,2,47,22.865
2016,19,Mexican Grand Prix,gutierrez,2,48,23.11
2016,19,Mexican Grand Prix,nasr,1,49,23.54
2016,19,Mexican Grand Prix,ricciardo,2,50,22.443
2016,19,Mexican Grand Prix,grosjean,2,50,23.678
2016,19,Mexican Grand Prix,kevin_magnussen,2,51,22.384
2016,20,Brazilian Grand Prix,kevin_magnussen,1,7,24.986
2016,20,Brazilian Grand Prix,button,1,8,24.192
2016,20,Brazilian Grand Prix,alonso,1,9,24.821
2016,20,Brazilian Grand Prix,bottas,1,9,24.724
2016,20,Brazilian Grand Prix,massa,1,9,29.421
2016,20,Brazilian Grand Prix,kvyat,1,9,25.758
2016,20,Brazilian Grand Prix,jolyon_palmer,1,9,24.745
2016,20,Brazilian Grand Prix,ericsson,1,9,25.395
2016,20,Brazilian Grand Prix,vettel,1,10,29.981
2016,20,Brazilian Grand Prix,gutierrez,1,12,25.147
2016,20,Brazilian Grand Prix,max_verstappen,1,13,24.186
2016,20,Brazilian Grand Prix,ricciardo,1,13,24.623
2016,20,Brazilian Grand Prix,kvyat,2,17,25.355
2016,20,Brazilian Grand Prix,jolyon_palmer,2,17,24.656
2016,20,Brazilian Grand Prix,hamilton,1,20,
2016,20,Brazilian Grand Prix,rosberg,1,20,
2016,20,Brazilian Grand Prix,max_verstappen,2,20,
2016,20,Brazilian Grand Prix,hulkenberg,1,20,
2016,20,Brazilian Grand Prix,perez,1,20,
2016,20,Brazilian Grand Prix,sainz,1,20,
2016,20,Brazilian Grand Prix,nasr,1,20,
2016,20,Brazilian Grand Prix,ricciardo,2,20,
2016,20,Brazilian Grand Prix,ocon,1,20,
2016,20,Brazilian Grand Prix,wehrlein,1,20,
2016,20,Brazilian Grand Prix,alonso,2,20,
2016,20,Brazilian Grand Prix,bottas,2,20,
2016,20,Brazilian Grand Prix,kevin_magnussen,2,20,
2016,20,Brazilian Grand Prix,button,2,20,
2016,20,Brazilian Grand Prix,vettel,2,20,
2016,20,Brazilian Grand Prix,massa,2,20,
2016,20,Brazilian Grand Prix,gutierrez,2,20,
2016,20,Brazilian Grand Prix,kvyat,3,20,
2016,20,Brazilian Grand Prix,hulkenberg,2,22,24.282
2016,20,Brazilian Grand Prix,hamilton,2,28,
2016,20,Brazilian Grand Prix,rosberg,2,28,
2016,20,Brazilian Grand Prix,max_verstappen,3,28,
2016,20,Brazilian Grand Prix,perez,2,28,
2016,20,Brazilian Grand Prix,sainz,2,28,
2016,20,Brazilian Grand Prix,nasr,2,28,
2016,20,Brazilian Grand Prix,ricciardo,3,28,
2016,20,Brazilian Grand Prix,ocon,2,28,
2016,20,Brazilian Grand Prix,wehrlein,2,28,
2016,20,Brazilian Grand Prix,alonso,3,28,
2016,20,Brazilian Grand Prix,bottas,3,28,
2016,20,Brazilian Grand Prix,kevin_magnussen,3,28,
2016,20,Brazilian Grand Prix,button,3,28,
2016,20,Brazilian Grand Prix,vettel,3,28,
2016,20,Brazilian Grand Prix,hulkenberg,3,28,
2016,20,Brazilian Grand Prix,massa,3,28,
2016,20,Brazilian Grand Prix,gutierrez,3,28,
2016,20,Brazilian Grand Prix,kvyat,4,28,
2016,20,Brazilian Grand Prix,massa,4,31,29.754
2016,20,Brazilian Grand Prix,button,4,34,25.006
2016,20,Brazilian Grand Prix,bottas,4,38,24.994
2016,20,Brazilian Grand Prix,ricciardo,4,40,29.621
